mean_x,var_x,std_x,mean_abs_x,mean_y,var_y,std_y,mean_abs_y,mean_z,var_z,std_z,mean_abs_z,rms_x,rms_y,rms_z,energy_x,energy_y,energy_z,max_x,min_x,range_x,max_y,min_y,range_y,max_z,min_z,range_z,zc_x,zc_y,zc_z,corr_xy,corr_xz,corr_yz,mag_mean,mag_var,mag_std,mag_max,mag_min,mag_range,ax_ratio,ay_ratio,az_ratio,length,jerk_mean_x,jerk_mean_y,jerk_mean_z,jerk_std_x,jerk_std_y,jerk_std_z,jerk_energy_x,jerk_energy_y,jerk_energy_z,ptp_x,ptp_y,ptp_z,smooth_x,smooth_y,smooth_z,tilt_xy,tilt_xz,tilt_yz,entropy_x,entropy_y,entropy_z,gesture_id
0.006140628,1.005837577081938,1.0029145412655747,0.6207152188362142,0.022661641389163847,1.0151402745704028,1.0075416986757435,0.6522130326284242,-0.009452241,0.015571458,0.1247856501103378,0.086006482,1.0029333399561513,1.0077965194228713,0.12514313141438635,133.78141282461493,135.08195866659355,2.0828868442463833,3.534553339,-3.159040361,6.693593700379405,3.5305985259022026,-2.236208353,5.766806878462062,0.35914495251245526,-0.419653293,0.7787982451093196,29,29,41,0.087441543,-0.904626625,-0.135474529,1.1518956584872906,0.7103263042547845,0.8428085810282098,3.5610313695177234,0,3.5610313695177234,0.5388640966515301,0.5662084253558598,0.074665166,133,7.070136990263338e-05,-0.000519016,-1.02E-05,0.543078526,0.41229505005789785,0.11074387500333298,38.93132631976294,22.438347053800236,1.6188751859821657,6.693593700379405,5.766806878462062,0.7787982451093196,0.35801067721660285,0.24207899196050803,0.072583436,-0.091258982,0.5449109724844942,0.15170265376577854,1.799486797920604,2.1297753349903528,2.0042719793309693,square
-0.019923548,1.860185088231145,1.363886024648374,0.9103752960636535,0.082278711,0.6352519298477411,0.7970269316953732,0.48593590527669195,-0.009877205,0.025592410217781372,0.15997628017234733,0.11234500003370258,1.3640315377521655,0.8012625762693598,0.160280908,202.80344192209657,69.98036705814948,2.8002066645753274,2.418804878538552,-6.326574298,8.745379176912056,2.609848763987683,-1.614077276,4.223926039635353,0.46043792106028114,-0.355378698,0.8158166187686806,19,22,34,0.065695236,-0.866489495,-0.080876078,1.2698559296769643,0.915759639,0.9569533109699636,6.348916471,0,6.348916471,0.7169122635243506,0.38267010461069156,0.088470665,109,-0.007126669,0.018721962,0.000536775,0.7926204118936635,0.26319028960733126,0.14653219991985617,67.85617393,7.518921162,2.3189731640465725,8.745379176912056,4.223926039635353,0.8158166187686806,0.38414913163644443,0.18049559509848254,0.088102392,-0.27725157,0.5959289561997013,-0.160948942,1.8470646094021963,1.9983493885502464,2.4255667365238827,square
0.044496163,1.1942693101579414,1.0928262945948644,0.6726627666069409,-0.038822171,1.3067893737954825,1.1431488852268905,0.7254572465536375,0.002025257,0.017729590073399897,0.1331525068235664,0.089417685,1.0937317855233604,1.1438079098896647,0.13316790806756576,141.15740780236592,154.37899109768728,2.0925756252128145,2.396361187778316,-4.457662772,6.854023960059917,2.6859233891468337,-3.197103801,5.8830271906304965,0.5564153273952002,-0.290105616,0.8465209436536654,33,24,43,-0.054963378,-0.864018392,-0.048267979,1.2530149253310008,0.9522330420271191,0.9758242885003012,4.599055844550163,0,4.599055844550163,0.536835394,0.5789693531162885,0.071362026,118,-9.53E-05,0.000799061,0.000103614,0.6878309709620709,0.46040073528093634,0.12474717241991595,55.354040083263875,24.800428638828944,1.8207385282297683,6.854023960059917,5.8830271906304965,0.8465209436536654,0.39965808437773415,0.28860839010045153,0.076956582,0.1402168093844096,0.6705126704209964,0.16266545844246574,1.5941064500781956,2.023636870671487,1.9317908843840328,square
0.010341929237370368,2.541815325984329,1.594307161742783,1.0006491700592945,-0.030826072,2.658992653158696,1.6306417917981546,1.0059493490289728,-0.001676371,0.034289179,0.1851733749814785,0.12286684454945175,1.594340704330376,1.630933137770703,0.18518096290115507,302.4887514966768,316.53320508555237,4.080746693498877,4.447304037841413,-5.325024454,9.772328491837255,5.925349262806866,-4.221813807,10.147163069334894,0.5306190171033407,-0.54201688,1.0726358968351715,22,24,42,0.072294682,-0.902826585,-0.113303041,1.7794178212419325,2.0698293878308833,1.4386901639445804,5.929014826667591,0,5.929014826667591,0.5623463767140617,0.5653249795338273,0.0690489,119,0.000253253,0.000346299,-0.000312956,0.8983485058250971,0.8878975127254696,0.15988978453029934,95.22955204,93.02672933721946,3.0166512543588646,9.772328491837255,10.147163069334894,1.0726358968351715,0.5060202265489748,0.48093825041135124,0.099956892,-0.4280893,0.893131347,0.3627940758556304,1.912014824454509,1.8966735916909243,2.148497061040313,square
-0.258207044,1.8229881379982407,1.350180779747009,0.7825666703296638,-0.010233106,0.9542800630510028,0.9768725930493714,0.6434890721179696,-0.017938056,0.029004220179865904,0.17030625408324235,0.10381714534047436,1.3746486881202127,0.9769261893902991,0.17124834022058383,256.9936261420845,129.79633001426447,3.988335187849456,2.6601048350912357,-9.814746265,12.474851100580768,1.9806078383600334,-3.528800406,5.509408243946714,1.3456939943054511,-0.323601038,1.6692950325349614,28,37,21,0.19012918258753117,-0.909461242,-0.255305406,1.2577510685555597,1.291432038842925,1.1364119142471734,10.516300151893688,0,10.516300151893688,0.622195189,0.51161878,0.082541885,136,0.000856713,8.445993410614295e-05,-2.38E-05,1.2085094937661343,0.6641926300400952,0.19028618924204652,197.16695061485945,59.55550069,4.888192641652254,12.474851100580768,5.509408243946714,1.6692950325349614,0.4599019824504738,0.3630281226571341,0.082610572,0.2360522871565608,-0.160484358,-0.43817014,1.2415209551008188,1.924210349638863,1.0753774206915927,square
-0.004678277,0.7502602962766227,0.8661756728727855,0.5741750161661108,0.015381886,0.5943277027181637,0.7709265222562808,0.5047811753434488,-0.000656096,0.010357551589112456,0.10177205701523605,0.068818468,0.8661883066337229,0.7710799602651959,0.10177417182831432,114.79317392999644,90.96833868375413,1.584771253854905,2.4676920647313327,-2.540150582,5.007842647018955,1.9981000995339082,-3.126250088,5.124350187585549,0.3144749135475653,-0.253644699,0.5681196126216665,25,26,38,-0.018799904,-0.878074843,-0.043491948,0.9381990190652618,0.47498707034789195,0.6891930573851509,3.153515346222923,0,3.153515346222923,0.6119970266204259,0.5380320803000275,0.073351673,153,-0.000199949,-0.000329139,0.000197688,0.4306202695294634,0.4271737146716317,0.075884797,28.185946189431746,27.736578607520414,0.8752982961906733,5.007842647018955,5.124350187585549,0.5681196126216665,0.2557005604060241,0.2400168762494815,0.049624797482357715,0.566094007,0.8063120078750782,0.02618534,2.2462498451072586,1.8180969176406225,2.1812197826003272,square
0.012762022071069152,0.5539813776854894,0.7442992527777315,0.4727071188240727,-0.012476987,0.5115673839477233,0.715239389,0.42805994380404283,0.010870595210449639,0.007888867,0.088819292,0.063137723,0.7444086558422274,0.7153482083200328,0.089482045,94.75866621867422,87.50464311408246,1.3692032356924027,2.468068090591327,-2.346490646,4.814558736369488,2.969426573397797,-2.234736785,5.204163358159425,0.2673273517532362,-0.217493631,0.48482098232389426,31,50,37,-0.012719646,-0.836129985,-0.054188893,0.7941427192419325,0.4432116839805793,0.6657414543053326,2.9817393495939517,0,2.9817393495939517,0.5952420155949879,0.5390214227770586,0.079504251,171,-0.000573746,0.000385542,0.000423905,0.40313483734084066,0.35555056424099657,0.084438844,27.628064464628096,21.490779903701302,1.212116677592265,4.814558736369488,5.204163358159425,0.48482098232389426,0.2335367442237776,0.22715916904808825,0.052523779,-0.174772155,1.0805033923439533,0.5810343518775613,1.8861005184172983,1.6241024313625392,2.264027754184271,square
0.030941258323832085,0.778521434,0.8823386166528103,0.5434674502939957,-0.023590047,1.0467662511458533,1.0231159519555217,0.5610079364194851,-0.001442809,0.012544144161207586,0.11200064357497053,0.069393473,0.8828809636091703,1.0233878743870235,0.11200993643401788,140.30618326262228,188.51809345963022,2.2583206547914907,2.6897171517705987,-3.029189225,5.718906376571575,5.281976938935492,-2.928654933,8.210631872033513,0.5275864584268799,-0.403345937,0.9309323957906326,28,38,70,0.058405334,-0.828744944,-0.155321025,0.9686898900594921,0.9009876601023292,0.9492036978975215,5.350866520415347,0,5.350866520415347,0.561033464,0.5791408957448929,0.071636417,180,-0.000316546,0.000445013,-2.07E-05,0.44702268950525115,0.6304305629214503,0.1116109039898671,35.76945993898401,71.14227779365115,2.2298019826845805,5.718906376571575,8.210631872033513,0.9309323957906326,0.2542275129231887,0.26586915310951764,0.062214764,-0.389176702,0.5396074818540569,0.051637685,1.6823689603554095,1.198552296574978,1.4064136057793435,square
0.017048719399879852,0.7295865458607621,0.8541583845287489,0.5108936970758369,-0.035668812,1.5858842579611596,1.259318965934032,0.5443992900211814,-0.012133038,0.009790619,0.098947558,0.067084444,0.8543285109920762,1.2598240044107354,0.099688664,106.56207188531495,231.72485222506708,1.4509231427419365,3.2517929111909156,-2.635011026,5.886803937492098,2.768702583855265,-11.84947623,14.618178817247358,0.25640699593981964,-0.40624037,0.6626473661607122,45,34,44,-0.138177046,-0.884649376,0.000568262,0.927605646,1.4665193227422306,1.2109993074904009,12.009359568813256,0,12.009359568813256,0.5507660437175603,0.5868865575828529,0.072320003,146,-0.000136539,0.000781231,4.9320690800977546e-05,0.5286785928901687,1.314013235094767,0.082040696,40.527655617387126,250.36155188729117,0.9759483435932599,5.886803937492098,14.618178817247358,0.6626473661607122,0.3449294018095347,0.3709029659308766,0.056264951116059975,0.30455430279923185,0.4617882113136355,-0.228136186,1.647157862722406,0.9075106977991924,1.9163252603443424,square
0.010878689,1.221182217816143,1.1050711369935162,0.4868956205859702,-0.012323576,1.141710527074917,1.0685085526447213,0.5010483366961777,-0.01595751,0.013603717,0.11663497496348468,0.069042424,1.1051246824219219,1.068579616880296,0.11772153382316311,217.39150033827133,203.2515067749431,2.466787995570708,3.2388084963482537,-11.01740543,14.256213927893729,2.080373819359963,-9.864442155,11.944815974512256,1.0372260528423336,-0.350565004,1.3877910567129632,48,34,40,-0.032017028,-0.908489204,-0.045863948,0.8728734923216921,1.615113187238005,1.2708710348568044,11.115347264561326,0,11.115347264561326,0.5578077685837779,0.5740217057379746,0.079097857,178,-0.000211969,0.000145578,0.00019191,1.2838497275306464,0.9985347507910772,0.12485858016664754,291.7438197026091,176.4816855422642,2.7593772311214804,14.256213927893729,11.944815974512256,1.3877910567129632,0.4203576359651354,0.28964089025982664,0.058871722904873545,0.10189975510126514,0.18700751119562373,-0.424628396,0.7787289948261352,0.9257054351673157,0.9115361019986302,square
